customer_city,customer_email,customer_fname,customer_id,customer_lname,customer_password,customer_segment,customer_state,customer_street,customer_zipcode
Los Angeles,XXXXXXXXX,Farrah,15633,Valencia,XXXXXXXXX,Consumer,CA,6442 Emerald Rise Extension,90047
Cleveland,XXXXXXXXX,Mary,6326,Harris,XXXXXXXXX,Consumer,OH,8396 Pleasant Extension,44118
Glenview,XXXXXXXXX,Johnny,26,Hood,XXXXXXXXX,Consumer,IL,9576 Middle Hills Round,60025
Oregon City,XXXXXXXXX,Katherine,10176,Smith,XXXXXXXXX,Consumer,OR,5344 Wishing Acres,97045
Frankfort,XXXXXXXXX,Mary,9964,Smith,XXXXXXXXX,Consumer,KY,633 Crystal Range,40601
Dallas,XXXXXXXXX,Shawn,4081,Gordon,XXXXXXXXX,Consumer,TX,2484 Golden Wagon  Pointe,75228
Endicott,XXXXXXXXX,Mary,6701,Carter,XXXXXXXXX,Consumer,NY,8279 Crystal Panda Mall,13760
Bend,XXXXXXXXX,Walter,11481,Pacheco,XXXXXXXXX,Consumer,OR,4788 Quaking Stead,97701
Los Angeles,XXXXXXXXX,Denise,2874,Smith,XXXXXXXXX,Consumer,CA,7094 Golden Parade,90037
Brooklyn,XXXXXXXXX,Ann,10712,Rose,XXXXXXXXX,Consumer,NY,8081 Cozy Edge,11230
Seattle,XXXXXXXXX,Kylie,17556,Fuller,XXXXXXXXX,Consumer,WA,9865 Blue Edge,98115
Jersey City,XXXXXXXXX,Raya,17591,Bishop,XXXXXXXXX,Consumer,NJ,454 Cotton Island,7307
Stockbridge,XXXXXXXXX,Lilah,20369,Roth,XXXXXXXXX,Consumer,GA,2991 Round Hill,30281
Hyattsville,XXXXXXXXX,Phyllis,20099,Huber,XXXXXXXXX,Consumer,MD,1793 Green Freeway,20783
Pompano Beach,XXXXXXXXX,Karly,20351,Campos,XXXXXXXXX,Consumer,FL,7002 Golden Wood,33065
Las Vegas,XXXXXXXXX,Xerxes,19936,Beck,XXXXXXXXX,Consumer,NV,8059 Old Fawn Woods,89119
Hesperia,XXXXXXXXX,Eleanor,18557,Merrill,XXXXXXXXX,Consumer,CA,4770 Blue Pines,92345
Phoenix,XXXXXXXXX,Shannon,20260,Richards,XXXXXXXXX,Consumer,AZ,4429 Clear Panda Cove,85022
Round Rock,XXXXXXXXX,Jena,19972,Chan,XXXXXXXXX,Consumer,TX,5674 Merry Nectar Pines,78664
Fontana,XXXXXXXXX,Veronica,15140,Castro,XXXXXXXXX,Consumer,CA,9842 Foggy Range,92335
Algonquin,XXXXXXXXX,Aspen,18964,Coleman,XXXXXXXXX,Consumer,IL,4616 Red Anchor Gardens,60102
Normal,XXXXXXXXX,Melyssa,16312,King,XXXXXXXXX,Consumer,IL,9279 Little Beach,61761
Chicago,XXXXXXXXX,Cynthia,20366,Castaneda,XXXXXXXXX,Consumer,IL,4063 Hidden Forest Way,60621
Atlanta,XXXXXXXXX,Laura,17098,Pena,XXXXXXXXX,Consumer,GA,1706 Pleasant Park,30331
San Antonio,XXXXXXXXX,Virginia,19826,Matthews,XXXXXXXXX,Consumer,TX,5120 Indian Pine Passage,78240
Los Angeles,XXXXXXXXX,Karly,16329,Green,XXXXXXXXX,Consumer,CA,909 Sunny Pony Dale,90047
Chicago,XXXXXXXXX,Madeline,19808,Kelley,XXXXXXXXX,Consumer,IL,7605 Tawny Horse Falls,60625
Richmond,XXXXXXXXX,Destiny,20275,Knight,XXXXXXXXX,Consumer,VA,6214 Green Maze,23223
Manchester,XXXXXXXXX,Lillian,18944,Long,XXXXXXXXX,Consumer,CT,119 Round Vale,6040
North Las Vegas,XXXXXXXXX,Kitra,18589,Clarke,XXXXXXXXX,Consumer,NV,5234 Clear Horse Townline,89030
Brooklyn,XXXXXXXXX,Idola,18925,Oneil,XXXXXXXXX,Consumer,NY,2410 Umber Woods,11208
Saint Charles,XXXXXXXXX,Amena,17240,Waters,XXXXXXXXX,Consumer,MO,3710 Little Nook,63301
Washington,XXXXXXXXX,Karina,19877,Blevins,XXXXXXXXX,Consumer,DC,275 Round Brook Dell,20019
Spring Valley,XXXXXXXXX,Robin,15153,Schultz,XXXXXXXXX,Consumer,NY,3238 Pleasant Leaf Thicket,10977
Milpitas,XXXXXXXXX,Felicia,15152,Livingston,XXXXXXXXX,Consumer,CA,1230 Crystal Lookout,95035
Detroit,XXXXXXXXX,Willow,20144,Ortiz,XXXXXXXXX,Consumer,MI,7284 Clear Brook Field,48235
Longview,XXXXXXXXX,Mercedes,20288,Pope,XXXXXXXXX,Consumer,WA,8055 Fallen Parkway,98632
Albuquerque,XXXXXXXXX,Jacqueline,20269,Fleming,XXXXXXXXX,Consumer,NM,4845 Thunder Embers Hollow,87111
Clovis,XXXXXXXXX,Camilla,18548,Gonzales,XXXXXXXXX,Consumer,CA,7449 Merry Chase,93611
Douglasville,XXXXXXXXX,Sybill,16160,Cameron,XXXXXXXXX,Consumer,GA,7592 Bright Ledge,30135
Taylor,XXXXXXXXX,Zoe,17791,Willis,XXXXXXXXX,Consumer,MI,7127 Gentle Barn Alley,48180
La Mesa,XXXXXXXXX,Veronica,18618,Noel,XXXXXXXXX,Consumer,CA,9650 Red Farm,91941
Hendersonville,XXXXXXXXX,Minerva,16248,Oneal,XXXXXXXXX,Consumer,TN,1510 Silent Inlet,37075
Danbury,XXXXXXXXX,Hiroko,18544,Fischer,XXXXXXXXX,Consumer,CT,6451 Noble Blossom Manor,6810
Dearborn,XXXXXXXXX,Paloma,15182,Garrett,XXXXXXXXX,Consumer,MI,6132 Jagged Mountain Downs,48126
Troy,XXXXXXXXX,Orli,19851,Knowles,XXXXXXXXX,Consumer,MI,7658 Blue Bear Extension,48098
Cumberland,XXXXXXXXX,Nevada,18987,French,XXXXXXXXX,Consumer,MD,1110 Merry Trace,21502
Honolulu,XXXXXXXXX,Sara,18597,Gonzalez,XXXXXXXXX,Consumer,HI,7975 Honey Valley,96822
Milford,XXXXXXXXX,Lynn,20012,Mcleod,XXXXXXXXX,Consumer,CT,3587 Thunder Rise,6460
Seattle,XXXXXXXXX,Kelsey,19004,Campbell,XXXXXXXXX,Consumer,WA,8967 Grand Highway,98115
Algonquin,XXXXXXXXX,Xandra,15180,Lowe,XXXXXXXXX,Consumer,IL,4114 Indian Thicket,60102
Modesto,XXXXXXXXX,Deirdre,19867,Huff,XXXXXXXXX,Consumer,CA,1846 Cotton Oak Parkway,95350
San Diego,XXXXXXXXX,May,20370,Carson,XXXXXXXXX,Consumer,CA,1840 Fallen Lane,92104
Fremont,XXXXXXXXX,Austin,9282,Ayala,XXXXXXXXX,Consumer,CA,4746 Misty Sky Campus,94539
La Crosse,XXXXXXXXX,Anna,10770,Smith,XXXXXXXXX,Consumer,WI,6091 Harvest Bluff View,54601
Enfield,XXXXXXXXX,Nancy,4894,Taylor,XXXXXXXXX,Consumer,CT,9533 High Mountain,6082
Mission Viejo,XXXXXXXXX,Hannah,10849,Simpson,XXXXXXXXX,Consumer,CA,6391 Sleepy Gardens,92691
Opelousas,XXXXXXXXX,Rose,11272,Jones,XXXXXXXXX,Consumer,LA,3503 Fallen Sky Heath,70570
Katy,XXXXXXXXX,Mary,8848,Watson,XXXXXXXXX,Consumer,TX,5301 Broad Bend,77450
Middletown,XXXXXXXXX,Susan,4252,Livingston,XXXXXXXXX,Consumer,OH,5824 Honey Glade,45044
Hamilton,XXXXXXXXX,Mary,10198,Smith,XXXXXXXXX,Consumer,OH,6340 Crystal Mountain,45011
Memphis,XXXXXXXXX,Marilyn,881,Orozco,XXXXXXXXX,Consumer,TN,3890 Jagged Apple Dell,38118
Weslaco,XXXXXXXXX,Eric,1427,Smith,XXXXXXXXX,Consumer,TX,9650 Easy Autoroute,78596
Duluth,XXXXXXXXX,Sean,7969,Kelley,XXXXXXXXX,Consumer,GA,2797 Colonial Nook,30096
Elk Grove,XXXXXXXXX,Kevin,807,Benjamin,XXXXXXXXX,Consumer,CA,7550 Bright Goose Boulevard,95758
Austin,XXXXXXXXX,Mary,766,Smith,XXXXXXXXX,Consumer,TX,550 Fallen Trace,78745
Daly City,XXXXXXXXX,Mary,9379,Smith,XXXXXXXXX,Consumer,CA,4145 Lazy Wood,94014
Lake Forest,XXXXXXXXX,Matthew,6739,Mullins,XXXXXXXXX,Consumer,CA,6759 Clear Maze,92630
Louisville,XXXXXXXXX,Scott,12281,Miller,XXXXXXXXX,Consumer,KY,8620 Burning Isle,40214
Miami,XXXXXXXXX,Mary,1036,Kramer,XXXXXXXXX,Consumer,FL,3914 Silver Horse Cape,33155
West Orange,XXXXXXXXX,Tyler,4145,Fernandez,XXXXXXXXX,Consumer,NJ,5810 Umber Impasse,7052
Wichita,XXXXXXXXX,Elizabeth,2001,Smith,XXXXXXXXX,Consumer,KS,4148 Round Parkway,67212
West New York,XXXXXXXXX,Mary,2997,Gardner,XXXXXXXXX,Consumer,NJ,786 Emerald Rise Place,7093
Pompano Beach,XXXXXXXXX,Mary,7040,Koch,XXXXXXXXX,Consumer,FL,9190 Crystal Thicket,33063
Columbus,XXXXXXXXX,Patrick,8408,Smith,XXXXXXXXX,Consumer,OH,4232 Rustic Pine Canyon,43229
Kailua,XXXXXXXXX,Jeffrey,1612,Flores,XXXXXXXXX,Consumer,HI,7868 Shady Log Island,96734
Dayton,XXXXXXXXX,Mary,11692,Weber,XXXXXXXXX,Consumer,OH,1828 Middle Barn Crest,45424
Doylestown,XXXXXXXXX,Beverly,392,Hanson,XXXXXXXXX,Consumer,PA,4601 Golden Anchor Valley,18901
New Castle,XXXXXXXXX,James,8240,Mack,XXXXXXXXX,Consumer,DE,1599 Bright River Valley,19720
Sun Valley,XXXXXXXXX,Charles,5932,Smith,XXXXXXXXX,Consumer,CA,1411 Umber View,91352
Buena Park,XXXXXXXXX,James,8505,Diaz,XXXXXXXXX,Consumer,CA,6828 Heather Dell,90620
East Brunswick,XXXXXXXXX,Lauren,10281,Smith,XXXXXXXXX,Consumer,NJ,2770 Hidden Villas,8816
Peoria,XXXXXXXXX,Mary,3034,Smith,XXXXXXXXX,Consumer,AZ,9133 Merry Dale,85345
Los Angeles,XXXXXXXXX,Mary,8476,Smith,XXXXXXXXX,Consumer,CA,2128 Umber Grove Via,90057
Fontana,XXXXXXXXX,Pamela,4034,Alvarado,XXXXXXXXX,Consumer,CA,7192 Green Arbor,92336
Carmichael,XXXXXXXXX,Philip,7297,Smith,XXXXXXXXX,Consumer,CA,7814 Colonial Bluff Concession,95608
Warren,XXXXXXXXX,Mary,2007,Schroeder,XXXXXXXXX,Consumer,MI,7628 Dusty Brook Place,48093
Dallas,XXXXXXXXX,Matthew,5986,Rowe,XXXXXXXXX,Consumer,TX,5630 Tawny Circuit,75231
Grand Prairie,XXXXXXXXX,Joshua,10326,Smith,XXXXXXXXX,Consumer,TX,9609 Broad Rabbit Common,75052
Compton,XXXXXXXXX,Gregory,3054,Pope,XXXXXXXXX,Consumer,CA,1040 Shady Horse Limits,90220
El Centro,XXXXXXXXX,Ethan,8406,Smith,XXXXXXXXX,Consumer,CA,1098 Silent Mall,92243
Cleveland,XXXXXXXXX,Mary,8429,Owens,XXXXXXXXX,Consumer,OH,8828 Little Nook,44118
Brooklyn,XXXXXXXXX,Sharon,12243,Price,XXXXXXXXX,Consumer,NY,7502 Foggy Lookout,11201
Chambersburg,XXXXXXXXX,Nicholas,5711,Patterson,XXXXXXXXX,Consumer,PA,4365 Dusty Thicket,17201
San Pablo,XXXXXXXXX,Tyler,6919,Bradley,XXXXXXXXX,Consumer,CA,7627 Quaking Quail Acres,94806
Memphis,XXXXXXXXX,Carolyn,1446,Alexander,XXXXXXXXX,Consumer,TN,135 Burning Ridge,38118
Fort Worth,XXXXXXXXX,Thomas,209,Moore,XXXXXXXXX,Consumer,TX,2857 Cozy Mews,76133
Newark,XXXXXXXXX,David,1096,Smith,XXXXXXXXX,Consumer,DE,9175 Blue Lookout,19711
Murfreesboro,XXXXXXXXX,Mary,5483,Smith,XXXXXXXXX,Consumer,TN,4924 Little Apple Ramp,37130
Carson,XXXXXXXXX,Jennifer,7057,Smith,XXXXXXXXX,Consumer,CA,2099 Dusty Grove Crest,90745
Fullerton,XXXXXXXXX,Harold,7903,Jenkins,XXXXXXXXX,Consumer,CA,4908 Cotton Oak Grove,92833
San Marcos,XXXXXXXXX,Donald,7946,Brooks,XXXXXXXXX,Consumer,CA,3068 Foggy Deer Trail,92069
San Diego,XXXXXXXXX,Judy,12424,Phillips,XXXXXXXXX,Consumer,CA,4534 Cinder Concession,92111
Florissant,XXXXXXXXX,Steven,166,Smith,XXXXXXXXX,Consumer,MO,2805 Indian Passage,63031
Dallas,XXXXXXXXX,Jason,11437,Dalton,XXXXXXXXX,Consumer,TX,5865 Fallen Bank,75240
Chicago,XXXXXXXXX,Mary,320,Brooks,XXXXXXXXX,Consumer,IL,4063 Little Creek Court,60617
Spring Valley,XXXXXXXXX,Andrew,428,Smith,XXXXXXXXX,Consumer,CA,7016 Grand Link,91977
Fort Lauderdale,XXXXXXXXX,Heather,5102,Smith,XXXXXXXXX,Consumer,FL,6009 Quiet Corner,33311
New Orleans,XXXXXXXXX,Mary,1743,Smith,XXXXXXXXX,Consumer,LA,6554 Pleasant Lagoon Stead,70119
Memphis,XXXXXXXXX,Charles,2253,Jacobs,XXXXXXXXX,Consumer,TN,2122 Round Pike,38127
Phoenix,XXXXXXXXX,Mary,1467,Bradley,XXXXXXXXX,Consumer,AZ,3567 Broad Mall,85035
Tracy,XXXXXXXXX,Megan,2047,Kelly,XXXXXXXXX,Consumer,CA,1209 Amber Extension,95376
Hialeah,XXXXXXXXX,Mary,4921,Smith,XXXXXXXXX,Consumer,FL,8849 Gentle Forest Hollow,33012
New York,XXXXXXXXX,Denise,5837,Coffey,XXXXXXXXX,Consumer,NY,8059 Cozy Anchor Ramp,10027
South Richmond Hill,XXXXXXXXX,Daniel,6367,Smith,XXXXXXXXX,Consumer,NY,92 Sleepy Nook,11419
Fayetteville,XXXXXXXXX,James,5883,Garner,XXXXXXXXX,Consumer,NC,6058 Stony Walk,28314
Fontana,XXXXXXXXX,Mary,1545,Smith,XXXXXXXXX,Consumer,CA,3481 Crystal Campus,92335
Ypsilanti,XXXXXXXXX,Stephen,805,Smith,XXXXXXXXX,Consumer,MI,8279 Sleepy Willow Bay,48197
Pompano Beach,XXXXXXXXX,Larry,5760,Beltran,XXXXXXXXX,Consumer,FL,4968 Colonial Forest Round,33068
Dearborn,XXXXXXXXX,Virginia,902,Smith,XXXXXXXXX,Consumer,MI,1320 Quiet Downs,48126
Hilliard,XXXXXXXXX,Gloria,12108,Stephens,XXXXXXXXX,Consumer,OH,7786 Middle Private,43026
Staten Island,XXXXXXXXX,David,7102,Bradley,XXXXXXXXX,Consumer,NY,6254 Silent Heath,10314
Los Angeles,XXXXXXXXX,Mary,6978,Whitaker,XXXXXXXXX,Consumer,CA,975 Green Canyon,90044
Saint Louis,XXXXXXXXX,Gary,10741,Stuart,XXXXXXXXX,Consumer,MO,3262 High Trail,63123
Brownsville,XXXXXXXXX,Mary,4963,Smith,XXXXXXXXX,Consumer,TX,1325 Noble Pike,78521
Highland Park,XXXXXXXXX,Peter,5014,Smith,XXXXXXXXX,Consumer,MI,8247 Hidden Apple Island,48203
Miami,XXXXXXXXX,Sarah,7722,Freeman,XXXXXXXXX,Consumer,FL,826 Tawny Embers Expressway,33142
Greenville,XXXXXXXXX,Andrea,8633,Ball,XXXXXXXXX,Consumer,NC,577 Rustic Nectar Row,27834
Salem,XXXXXXXXX,Patricia,9113,Smith,XXXXXXXXX,Consumer,OR,6058 Stony Walk,97303
Stafford,XXXXXXXXX,Jordan,3610,Smith,XXXXXXXXX,Consumer,VA,2355 Amber Panda Vista,22554
San Diego,XXXXXXXXX,Mary,6118,Smith,XXXXXXXXX,Consumer,CA,266 Misty Pine Mountain,92104
Albany,XXXXXXXXX,Mary,4332,Juarez,XXXXXXXXX,Consumer,OR,7176 Bright Timber Passage,97321
Daly City,XXXXXXXXX,Mary,7152,Gilbert,XXXXXXXXX,Consumer,CA,2289 Burning Hollow,94014
El Paso,XXXXXXXXX,Timothy,6907,Smith,XXXXXXXXX,Consumer,TX,7017 Sunny Falls,79912
Compton,XXXXXXXXX,Mary,6528,Ho,XXXXXXXXX,Consumer,CA,6471 Gentle Bank,90220
York,XXXXXXXXX,Mary,1111,Smith,XXXXXXXXX,Consumer,PA,2456 Lost Front,17404
Miami,XXXXXXXXX,Margaret,1666,Sullivan,XXXXXXXXX,Consumer,FL,6842 Middle Apple Row,33176
Aurora,XXXXXXXXX,Anthony,897,Schultz,XXXXXXXXX,Consumer,IL,3775 Quaking Inlet,60505
Victorville,XXXXXXXXX,Mary,4566,Walton,XXXXXXXXX,Consumer,CA,9553 Thunder Villas,92392
Burnsville,XXXXXXXXX,Mary,10791,Alvarado,XXXXXXXXX,Consumer,MN,3778 Clear View Woods,55337
Fort Lauderdale,XXXXXXXXX,Lisa,1578,Harper,XXXXXXXXX,Consumer,FL,6876 Heather Canyon,33313
Danbury,XXXXXXXXX,Mary,2875,Roberts,XXXXXXXXX,Consumer,CT,2205 Velvet Plaza,6810
Los Angeles,XXXXXXXXX,Mary,5736,Smith,XXXXXXXXX,Consumer,CA,8414 Velvet Island Ramp,90065
New York,XXXXXXXXX,David,7617,Smith,XXXXXXXXX,Consumer,NY,7380 Hazy Timber Expressway,10128
Troy,XXXXXXXXX,Katherine,299,Smith,XXXXXXXXX,Consumer,MI,7658 Blue Bear Extension,48098
San Diego,XXXXXXXXX,Sean,12200,Williams,XXXXXXXXX,Consumer,CA,1285 Green Valley,92105
Louisville,XXXXXXXXX,Robert,4837,Garcia,XXXXXXXXX,Consumer,KY,6281 Sunny View Cove,40214
Brooklyn,XXXXXXXXX,Mary,3895,Contreras,XXXXXXXXX,Consumer,NY,2410 Umber Woods,11208
East Lansing,XXXXXXXXX,James,3333,Massey,XXXXXXXXX,Consumer,MI,5292 Misty Goose Street,48823
Virginia Beach,XXXXXXXXX,Ralph,5379,Smith,XXXXXXXXX,Consumer,VA,3826 Umber Branch View,23455
Houston,XXXXXXXXX,Mary,4239,Smith,XXXXXXXXX,Consumer,TX,4949 Easy Beacon Crest,77083
Chicago,XXXXXXXXX,Kathy,529,Jacobson,XXXXXXXXX,Consumer,IL,1834 Cozy Island By-pass,60630
Katy,XXXXXXXXX,Kathy,6563,Thomas,XXXXXXXXX,Consumer,TX,4945 Thunder Quail Downs,77450
San Jose,XXXXXXXXX,Judy,5022,Baker,XXXXXXXXX,Consumer,CA,610 Clear Apple Highway,95116
New York,XXXXXXXXX,Mary,4192,Figueroa,XXXXXXXXX,Consumer,NY,4208 Harvest Grounds,10024
Cincinnati,XXXXXXXXX,Mary,1749,West,XXXXXXXXX,Consumer,OH,2452 Merry Beacon Point,45238
Bolingbrook,XXXXXXXXX,Mary,1272,Smith,XXXXXXXXX,Consumer,IL,9154 Colonial Wynd,60440
Austin,XXXXXXXXX,Emma,4508,Calderon,XXXXXXXXX,Consumer,TX,1859 Sunny Quay,78704
Wyoming,XXXXXXXXX,Ronald,3481,Obrien,XXXXXXXXX,Consumer,MI,5292 Colonial Grounds,49509
Elgin,XXXXXXXXX,Patricia,7584,Smith,XXXXXXXXX,Consumer,IL,6580 Iron Wagon  Inlet,60120
San Diego,XXXXXXXXX,Mary,6713,Banks,XXXXXXXXX,Consumer,CA,8025 Velvet River Round,92129
Chicago,XXXXXXXXX,Thomas,4738,Smith,XXXXXXXXX,Consumer,IL,5777 Pleasant Common,60630
Chapel Hill,XXXXXXXXX,Mary,4776,Potter,XXXXXXXXX,Consumer,NC,805 Colonial Prairie Turnabout,27514
Tonawanda,XXXXXXXXX,Theresa,2847,Mays,XXXXXXXXX,Consumer,NY,473 Harvest Row,14150
Newark,XXXXXXXXX,Harold,2722,Miller,XXXXXXXXX,Consumer,DE,3901 Old Round,19702
New York,XXXXXXXXX,Samuel,9653,Thomas,XXXXXXXXX,Consumer,NY,1965 Shady Robin Townline,10029
Chino,XXXXXXXXX,Kevin,2266,Garcia,XXXXXXXXX,Consumer,CA,9739 Round Spring Expressway,91710
Mesquite,XXXXXXXXX,Chantale,13328,Small,XXXXXXXXX,Consumer,TX,3640 Easy Shadow Expressway,75149
Kent,XXXXXXXXX,Blythe,13345,Klein,XXXXXXXXX,Consumer,WA,1557 Heather Leaf Plaza,98031
Wilkes Barre,XXXXXXXXX,Danielle,13362,Meyers,XXXXXXXXX,Consumer,PA,9117 Rustic Beach,18702
Tracy,XXXXXXXXX,Keelie,14483,Fowler,XXXXXXXXX,Consumer,CA,1209 Amber Extension,95376
Buffalo,XXXXXXXXX,Pearl,14271,Strong,XXXXXXXXX,Consumer,NY,8382 Rustic Branch Dale,14221
Dallas,XXXXXXXXX,Basia,14500,Mclean,XXXXXXXXX,Consumer,TX,4896 Silver By-pass,75216
Clearfield,XXXXXXXXX,Germane,12982,Guerra,XXXXXXXXX,Consumer,UT,9293 Umber Alley,84015
Virginia Beach,XXXXXXXXX,Maya,14269,Howard,XXXXXXXXX,Consumer,VA,9127 Sleepy Orchard,23455
New Orleans,XXXXXXXXX,Veronica,14179,Faulkner,XXXXXXXXX,Consumer,LA,6554 Pleasant Lagoon Stead,70119
Brooklyn,XXXXXXXXX,Leigh,13177,Garcia,XXXXXXXXX,Consumer,NY,7894 Heather Gardens,11211
Orlando,XXXXXXXXX,Carolyn,14141,Gibson,XXXXXXXXX,Consumer,FL,1102 Pleasant Maze,32825
Citrus Heights,XXXXXXXXX,Cynthia,14068,Cline,XXXXXXXXX,Consumer,CA,8550 Tawny Bear Wynd,95610
Santa Clara,XXXXXXXXX,Brenna,13319,Alvarado,XXXXXXXXX,Consumer,CA,6772 Old Shadow Dell,95051
Saint Paul,XXXXXXXXX,Beatrice,14264,Byrd,XXXXXXXXX,Consumer,MN,3006 Tawny Timber Orchard,55112
Canton,XXXXXXXXX,Lareina,14209,Greer,XXXXXXXXX,Consumer,MI,2264 Red Route,48187
Newark,XXXXXXXXX,Naida,13532,Holloway,XXXXXXXXX,Consumer,DE,9175 Blue Lookout,19711
Bridgeton,XXXXXXXXX,Morgan,13369,Terrell,XXXXXXXXX,Consumer,NJ,6314 Hidden Private,8302
Houston,XXXXXXXXX,Deborah,13135,Castaneda,XXXXXXXXX,Consumer,TX,8933 Dewy Quay,77036
West Covina,XXXXXXXXX,Chava,13314,Rowe,XXXXXXXXX,Consumer,CA,2287 Thunder Pony Nook,91790
Washington,XXXXXXXXX,Rhiannon,13511,Freeman,XXXXXXXXX,Consumer,DC,7046 Clear Creek Wharf,20009
Detroit,XXXXXXXXX,Eve,13097,Young,XXXXXXXXX,Consumer,MI,7538 High Heights,48235
San Pedro,XXXXXXXXX,Indigo,13510,Rose,XXXXXXXXX,Consumer,CA,3176 Red Stead,90731
CA,XXXXXXXXX,Sara,14577,Foreman,XXXXXXXXX,Consumer,CA,Elk Grove,
Union City,XXXXXXXXX,Martina,14469,Carver,XXXXXXXXX,Consumer,NJ,2056 Misty Grove Rise,7087
Brooklyn,XXXXXXXXX,Rose,4386,Foster,XXXXXXXXX,Consumer,NY,2636 Indian Expressway,11212
La Crosse,XXXXXXXXX,Donald,2691,Jimenez,XXXXXXXXX,Consumer,WI,9905 Green Elk Court,54601
Cordova,XXXXXXXXX,Mary,7910,Camacho,XXXXXXXXX,Consumer,TN,2122 Hazy Corner,38018
Escondido,XXXXXXXXX,Mary,9596,Smith,XXXXXXXXX,Consumer,CA,3178 Round Front,92025
Moline,XXXXXXXXX,Mary,6865,Becker,XXXXXXXXX,Consumer,IL,7571 Tawny Gate Cape,61265
Newark,XXXXXXXXX,Mary,7094,Smith,XXXXXXXXX,Consumer,NJ,223 Sleepy Trace,7104
Spring Valley,XXXXXXXXX,Mary,12032,Smith,XXXXXXXXX,Consumer,CA,5271 Rocky Pathway,91977
Weslaco,XXXXXXXXX,Hyacinth,14751,Bolton,XXXXXXXXX,Consumer,TX,7802 Gentle Creek Square,78596
Miami,XXXXXXXXX,Kevin,9917,Lawson,XXXXXXXXX,Consumer,FL,3973 Colonial Manor,33175
Las Vegas,XXXXXXXXX,Mary,6456,Richardson,XXXXXXXXX,Consumer,NV,6908 Middle Green,89119
Phoenix,XXXXXXXXX,Jack,11814,Gilmore,XXXXXXXXX,Consumer,AZ,5382 Hazy Pathway,85040
Greensboro,XXXXXXXXX,Mary,11172,Smith,XXXXXXXXX,Consumer,NC,7678 Lazy Farms,27406
Brooklyn,XXXXXXXXX,Theresa,8395,Smith,XXXXXXXXX,Consumer,NY,264 Tawny Landing,11233
Catonsville,XXXXXXXXX,Beatrice,12792,Turner,XXXXXXXXX,Consumer,MD,8613 Merry Blossom Canyon,21228
Santa Clara,XXXXXXXXX,Florence,14890,Roberson,XXXXXXXXX,Consumer,CA,3180 Golden Cider Circle,95051
Chicago,XXXXXXXXX,Terry,3154,Thomas,XXXXXXXXX,Consumer,IL,7293 Lazy Orchard,60643
Elyria,XXXXXXXXX,Susan,13600,Livingston,XXXXXXXXX,Consumer,OH,7073 Burning Rise,44035
El Paso,XXXXXXXXX,Ronald,2870,Smith,XXXXXXXXX,Consumer,TX,7007 Golden Edge,79936
Spring Valley,XXXXXXXXX,Mary,2301,Smith,XXXXXXXXX,Consumer,CA,4104 Emerald Extension,91977
Moline,XXXXXXXXX,Johnny,11661,Mora,XXXXXXXXX,Consumer,IL,5985 Jagged Oak Abbey,61265
Bronx,XXXXXXXXX,Maria,9584,Rowe,XXXXXXXXX,Consumer,NY,9495 Grand Diversion,10473
Hilliard,XXXXXXXXX,James,9205,Holmes,XXXXXXXXX,Consumer,OH,318 Blue Log Loop,43026
Bolingbrook,XXXXXXXXX,Elizabeth,1690,Holt,XXXXXXXXX,Consumer,IL,8205 Wishing Pony Cape,60440
Citrus Heights,XXXXXXXXX,Deborah,1632,Smith,XXXXXXXXX,Consumer,CA,8550 Tawny Bear Wynd,95610
Orlando,XXXXXXXXX,Sarah,6650,Gillespie,XXXXXXXXX,Consumer,FL,7573 Silver Fawn Hill,32825
Elgin,XXXXXXXXX,Tatiana,14885,Oneill,XXXXXXXXX,Consumer,IL,6876 Grand Park,60123
Baltimore,XXXXXXXXX,Camille,14722,Vaughn,XXXXXXXXX,Consumer,MD,6476 Green Pony Manor,21218
Goose Creek,XXXXXXXXX,Christopher,2272,Richardson,XXXXXXXXX,Consumer,SC,7116 Cotton Log Cape,29445
San Bernardino,XXXXXXXXX,Jacqueline,8286,Butler,XXXXXXXXX,Consumer,CA,4699 Quiet Mall,92404
Dallas,XXXXXXXXX,Veronica,13739,Everett,XXXXXXXXX,Consumer,TX,3977 Colonial Towers,75231
Brooklyn,XXXXXXXXX,Iris,14919,Douglas,XXXXXXXXX,Consumer,NY,6909 Shady Sky Park,11224
Los Angeles,XXXXXXXXX,Cassady,13756,Everett,XXXXXXXXX,Consumer,CA,8012 Burning Nook,90011
Miami,XXXXXXXXX,Mary,816,Hopkins,XXXXXXXXX,Consumer,FL,9095 Indian Quail Extension,33157
Algonquin,XXXXXXXXX,Mary,12213,Smith,XXXXXXXXX,Consumer,IL,9861 Cinder Sky Estates,60102
Atlanta,XXXXXXXXX,Mary,5330,Smith,XXXXXXXXX,Consumer,GA,8792 Crystal Sky Hollow,30349
Baltimore,XXXXXXXXX,Mia,13954,Tate,XXXXXXXXX,Consumer,MD,9676 Velvet Hill,21229
Riverside,XXXXXXXXX,Alyssa,14918,Brewer,XXXXXXXXX,Consumer,CA,7510 Bright Rise Via,92503
Phoenix,XXXXXXXXX,Mary,6103,Mullen,XXXXXXXXX,Consumer,AZ,1674 Colonial Row,85035
Cerritos,XXXXXXXXX,Tatyana,13737,Barrera,XXXXXXXXX,Consumer,CA,9393 Iron Impasse,90703
